32	213	tests/tracker/test_linear_mcp_tracker.py
98	5	tests/tracker/test_linear_tool_arguments.py
11	3	tests/tracker/test_linear_tool_roster.py
11	6	tests/tracker/test_linear_wire_shapes.py
260	0	tests/tracker/test_mandate_graph.py
165	0	tests/tracker/test_marker_configuration.py
59	0	tests/tracker/test_milestone_approval.py
66	0	tests/tracker/test_native_recorded_landing.py
1382	0	tests/tracker/test_ownership_arbitration.py
69	0	tests/tracker/test_port_failure_boundary.py
377	0	tests/tracker/test_recorded_assertion_drift.py
80	0	tests/tracker/test_recorded_landing.py
81	0	tests/tracker/test_recorded_landing_git.py
193	0	tests/tracker/test_recorded_ruling_growth.py
182	0	tests/tracker/test_ruling_reader_independent.py
215	0	tests/tracker/test_ruling_records.py
401	0	tests/tracker/test_run_alarm_records.py
392	0	tests/tracker/test_scope_approval.py
341	0	tests/tracker/test_scope_label_mappings.py
284	0	tests/tracker/test_scope_planning.py
760	0	tests/tracker/test_scope_reads.py
327	0	tests/tracker/test_scope_subtree_reach.py
363	0	tests/tracker/test_scope_tally.py
76	0	tests/tracker/test_scope_tool_arguments.py
293	0	tests/tracker/test_state_history.py
50	27	tests/tracker/test_tracker_boot.py
134	0	tests/tracker/test_tracker_boot_cleanup.py
75	7	tests/tracker/test_tracker_boot_wiring.py
940	3	tests/tracker/test_tracker_conformance.py
132	0	tests/types/test_audit_mandate_independent.py
53	0	tests/types/test_audit_union_contracts.py
179	0	tests/types/test_organize_halt.py
95	0	tests/types/test_scope_events.py
13	9	tests/types/test_wire_renames.py
386	14	tests/types/test_wire_schemas.py
139	0	tests/types/test_writable_surface.py
177	0	tests/workflow_factory.py
2	0	uv.lock
